Machine_ID,Vibration_RMS,Temperature_C,Motor_Current_A,Hours_Since_Maintenance,Asset_Age_Days,Load_Percent,Pressure_bar,Sound_dB,Humidity_%,Vib_Temp_Interaction,Failure_Risk_Score,Failure
309,3.093,64.84,25.88,100,2053,92.92,4.42,71.28,44.64,200.55012000000002,1,0
310,2.632,45.99,13.23,145,2200,37.2,6.32,69.36,80.93,121.04568,1,0
311,1.988,42.94,16.92,325,2903,22.58,5.5,63.28,37.76,85.36471999999999,1,0
312,2.704,55.14,23.2,529,2919,41.3,6.97,66.6,43.87,149.09856000000002,2,1
313,2.214,56.19,20.36,596,247,58.44,5.02,67.71,31.95,124.40465999999999,1,1
314,1.501,58.56,20.39,426,1185,50.56,4.69,73.23,35.14,87.89856,1,0
315,3.128,60.4,29.83,354,3433,94.86,7.38,71.85,44.03,188.9312,2,0
316,2.468,42.62,25.56,277,1310,53.49,5.68,67.04,66.03,105.18615999999999,0,0
317,3.491,43.13,17.11,31,920,91.12,7.44,58.62,41.05,150.56683,0,1
318,3.484,63.58,23.32,192,2306,67.57,6.22,74.83,81.66,221.51272,1,1
319,3.495,51.59,18.22,154,736,61.93,8.37,76.91,49.18,180.30705,0,0
320,2.049,51.2,15.93,41,562,32.82,6.74,76.84,58.53,104.9088,0,0
321,2.232,51.15,13.62,536,2918,41.68,6.41,67.26,66.57,114.16680000000001,2,0
322,2.541,53.18,19.37,254,457,89.37,7.35,77.32,37.5,135.13038,0,0
323,3.106,52.47,21.98,366,3255,82.4,6.0,75.22,67.82,162.97181999999998,1,0
324,1.951,64.29,24.68,144,934,55.79,4.09,74.79,36.63,125.42979000000001,0,0
325,2.85,59.49,17.14,425,416,92.72,6.86,69.25,75.45,169.5465,1,0
326,3.344,64.63,13.87,97,2713,85.53,8.69,71.81,56.84,216.12272,1,0
327,1.022,60.09,16.25,487,669,28.97,3.04,80.82,34.92,61.41198000000001,1,0
328,3.144,61.34,15.49,531,1357,68.47,6.75,80.79,68.92,192.85296000000002,1,0
329,1.607,66.16,21.29,224,1301,83.91,4.5,71.62,34.21,106.31912,0,1
330,2.728,59.73,25.13,153,1866,84.67,6.32,73.21,83.6,162.94344,0,0
331,2.66,64.87,16.8,561,1743,27.31,5.87,61.26,54.95,172.5542,1,0
332,2.243,60.62,15.43,160,737,37.97,6.78,78.1,51.06,135.97065999999998,0,1
333,1.926,63.4,18.03,128,879,53.04,6.28,75.7,47.3,122.10839999999999,0,0
334,3.091,47.04,20.73,245,732,40.13,7.55,74.11,54.75,145.40064,0,1
335,1.349,56.64,11.2,695,231,28.72,7.19,68.76,72.96,76.40736,1,0
336,1.574,43.76,24.63,333,2384,70.3,5.97,72.18,58.61,68.87824,1,0
337,2.739,68.05,16.17,189,1734,60.6,7.42,79.59,65.38,186.38895,0,0
338,0.649,49.01,18.75,369,422,32.4,5.45,73.34,33.16,31.80749,0,0
339,1.937,53.9,14.08,250,1229,66.91,5.59,85.14,76.84,104.4043,0,0
340,2.485,42.49,19.86,478,2447,24.96,4.3,76.23,59.06,105.58765,2,0
341,1.874,55.73,18.21,315,1062,50.64,7.58,67.36,58.81,104.43802,0,0
342,3.094,58.13,22.37,423,1480,83.4,5.97,70.33,43.88,179.85422,1,0
343,2.479,75.47,27.77,314,2722,91.2,3.51,68.62,34.25,187.09013000000002,2,0
344,2.849,61.67,15.74,346,2460,39.62,6.55,76.59,48.48,175.69783,1,0
345,2.083,56.5,23.45,321,2566,88.76,5.87,77.8,75.02,117.68950000000001,1,0
346,3.639,47.48,23.84,283,1411,91.34,6.06,81.16,60.09,172.77971999999997,1,0
347,2.314,41.04,19.76,693,1782,68.55,5.9,70.45,44.5,94.96656,1,0
348,4.295,53.19,27.83,191,3092,98.57,6.08,75.14,62.62,228.45104999999998,2,1
349,2.013,44.85,21.08,579,3187,39.69,9.17,78.41,49.32,90.28305,2,0
350,2.72,56.38,13.21,511,231,25.52,7.75,80.0,42.3,153.35360000000003,1,0
351,2.628,59.48,28.98,380,3063,87.48,7.21,66.07,70.69,156.31343999999999,2,0
352,1.753,56.94,23.85,228,3263,59.27,6.38,75.01,39.2,99.81581999999999,1,0
353,2.727,48.18,17.37,348,3441,47.72,7.33,66.29,62.17,131.38685999999998,1,1
354,2.482,54.98,12.79,611,1002,24.42,6.04,69.16,70.35,136.46036,1,0
355,2.438,41.05,16.23,131,1844,25.17,6.73,65.62,33.39,100.0799,0,1
356,2.278,52.83,17.43,422,184,27.26,6.44,68.99,68.26,120.34674,1,0
357,2.238,61.45,7.7,550,427,34.69,6.0,64.83,30.63,137.5251,1,0
358,2.614,59.16,20.65,456,2065,97.63,7.6,66.3,74.65,154.64424,2,0
359,2.416,57.96,15.29,103,775,42.51,5.42,67.62,45.3,140.03136,0,0
360,2.672,44.53,15.77,366,842,85.36,6.42,73.75,38.45,118.98416,0,0
361,1.298,35.52,11.96,131,1104,21.55,4.54,71.92,37.17,46.104960000000005,0,0
362,2.342,59.11,19.36,668,1692,45.75,4.92,63.9,53.96,138.43562,1,0
363,2.624,69.23,19.95,253,583,92.5,3.39,85.93,45.85,181.65952000000001,0,1
364,3.23,52.18,17.42,303,2934,34.8,6.4,69.99,55.78,168.5414,1,1
365,2.069,73.14,13.78,617,2448,42.72,6.81,65.38,76.51,151.32666,2,0
366,2.804,48.71,22.79,307,2895,86.12,7.66,75.19,35.77,136.58284,1,0
367,1.997,47.54,13.04,139,3382,29.71,4.47,71.98,44.33,94.93738,1,0
368,3.178,54.96,23.22,642,2203,24.25,6.27,68.35,36.23,174.66288,2,0
369,2.533,65.79,30.07,466,1339,97.28,6.47,74.14,65.04,166.64607,2,0
370,3.581,51.92,19.39,435,3569,52.38,6.91,69.19,64.27,185.92552,3,0
371,2.115,49.4,17.12,54,2077,72.63,5.44,70.56,76.67,104.48100000000001,1,1
372,2.309,58.55,20.84,323,1708,30.17,5.4,79.44,70.12,135.19195,0,0
373,2.23,55.57,20.29,330,1535,37.61,4.01,72.7,68.47,123.9211,0,0
374,2.76,53.62,25.78,188,172,56.8,5.21,75.34,38.83,147.9912,0,0
375,3.761,63.09,31.72,406,3490,74.01,6.24,70.01,75.05,237.28149000000002,4,0
376,2.575,53.65,11.8,176,2996,43.46,6.14,72.97,30.4,138.14875,1,0
377,2.805,59.79,28.37,339,2562,90.77,4.38,68.43,69.32,167.71095,2,0
378,3.545,59.22,20.37,577,831,82.49,5.71,68.47,74.8,209.9349,2,0
379,2.552,51.71,24.36,529,3390,64.12,6.33,70.13,42.46,131.96392,2,1
380,0.782,49.03,21.88,201,667,56.74,7.76,68.1,47.15,38.341460000000005,0,0
381,1.279,53.59,23.11,149,904,69.56,5.18,76.94,43.32,68.54161,0,0
382,1.405,58.69,24.35,4,283,78.53,6.87,74.69,75.07,82.45945,0,0
383,2.213,38.47,14.6,248,1073,30.8,5.13,60.61,53.15,85.13411,0,0
384,4.081,67.19,18.34,14,1216,88.21,5.85,81.35,49.99,274.20239000000004,1,1
385,1.515,56.52,25.98,92,2907,59.15,5.04,75.04,57.62,85.6278,1,0
386,2.38,53.97,19.26,704,1210,94.83,5.2,77.86,70.18,128.4486,1,0
387,3.497,75.35,32.61,616,3489,96.44,5.89,71.67,66.33,263.49895,4,0
388,2.671,53.24,13.09,403,1126,22.46,6.98,64.76,68.93,142.20404,1,1
389,1.896,46.08,17.97,557,1928,50.76,5.1,65.34,82.11,87.36768,1,0
390,2.955,70.08,20.0,352,2177,62.1,5.03,80.87,44.03,207.0864,1,0
391,2.68,68.72,15.55,432,3031,63.17,6.38,64.1,41.38,184.1696,2,0
392,4.664,54.0,17.32,660,2750,85.79,6.36,65.7,65.74,251.856,3,1
393,2.474,50.34,22.63,56,3170,31.29,5.73,70.0,38.03,124.54116000000002,1,0
394,3.241,54.47,15.83,253,3424,69.8,6.5,65.51,65.39,176.53727,1,0
395,2.72,45.59,32.12,85,455,95.41,5.24,74.92,82.58,124.00480000000002,1,0
396,2.465,65.28,21.97,572,370,99.74,5.42,75.22,55.21,160.9152,1,0
397,2.421,60.03,12.41,592,1655,20.81,6.89,74.22,41.81,145.33263,1,0
398,2.04,67.55,24.06,519,574,97.81,6.3,68.94,84.72,137.802,1,0
399,0.824,54.15,7.65,438,1816,29.78,6.51,73.03,51.06,44.6196,1,0
400,2.52,65.12,19.5,343,2165,62.96,7.6,81.1,36.26,164.10240000000002,1,0
401,2.467,44.73,16.78,16,1030,39.71,6.91,64.99,52.89,110.34890999999999,0,0
402,1.9,73.44,14.49,557,385,68.51,4.54,77.55,34.82,139.536,1,0
403,2.462,47.51,16.06,643,3521,22.96,5.59,76.2,34.58,116.96962,2,0
404,1.322,50.48,23.99,695,1372,39.07,7.14,71.24,32.61,66.73456,1,0
405,3.19,50.42,20.76,246,3067,44.05,6.57,73.25,54.98,160.8398,1,0
406,3.487,55.44,25.28,144,2290,93.25,6.65,74.3,55.25,193.31928,1,0
407,2.744,56.87,18.28,470,2427,66.69,4.2,67.38,70.34,156.05128,2,0
408,3.09,56.38,17.46,12,2855,76.66,5.53,64.22,59.93,174.2142,1,0
409,1.647,59.06,19.69,43,989,74.08,6.32,76.41,77.31,97.27182,0,0
410,1.291,50.39,8.61,591,817,51.38,4.3,65.53,78.01,65.05349,1,0
411,2.278,54.93,14.15,688,3638,21.12,6.66,66.63,39.4,125.13054,2,0
412,2.474,44.57,13.01,290,2448,28.56,5.64,69.59,32.27,110.26618,1,0
413,2.586,62.76,11.04,365,1087,56.7,3.69,73.63,68.85,162.29736,0,0
414,2.929,67.37,26.54,391,2368,95.3,5.77,69.83,30.55,197.32673,1,1
415,2.534,54.04,17.52,99,1455,39.9,5.56,68.57,51.66,136.93735999999998,0,0
416,3.901,53.39,20.49,160,3141,75.87,6.1,77.43,32.97,208.27438999999998,2,0
417,2.831,62.47,25.3,214,1869,86.13,8.06,70.62,55.24,176.85257,0,0
418,2.99,54.82,15.92,606,1165,92.54,7.12,68.35,54.73,163.9118,1,0
419,2.285,55.44,14.07,315,2529,43.48,4.3,74.07,76.52,126.6804,1,0
420,3.153,60.68,28.72,519,2745,94.5,4.66,72.7,65.51,191.32404,3,0
421,2.601,78.7,29.68,140,1379,68.64,5.87,72.35,52.14,204.6987,2,0
422,3.745,48.52,23.95,686,2752,60.67,6.26,74.83,58.01,181.7074,3,0
423,3.127,39.44,23.17,636,877,82.27,7.51,71.71,60.2,123.32887999999998,1,0
424,2.43,49.62,15.09,342,895,39.1,7.97,76.37,42.44,120.5766,0,0
425,2.883,45.96,21.44,162,3022,85.01,8.49,65.17,72.65,132.50268,1,0
426,2.236,53.94,22.67,703,2278,72.0,5.69,78.29,55.7,120.60984,2,0
427,2.657,50.44,26.2,581,157,83.95,7.46,67.66,65.08,134.01908,1,0
428,3.817,53.48,25.14,367,2474,88.46,6.9,64.45,31.75,204.13316,2,1
429,3.484,49.38,24.21,192,1137,69.39,4.88,68.58,36.1,172.03992,0,0
430,0.253,60.8,12.42,447,1023,22.94,3.46,69.64,62.43,15.382399999999999,1,0
431,3.641,54.67,20.98,266,1565,43.82,6.11,68.9,70.93,199.05347,1,0
432,3.145,69.89,20.1,485,1665,90.24,4.61,67.57,47.64,219.80405,1,0
433,3.537,59.54,23.13,599,3258,70.16,5.18,77.59,82.02,210.59297999999998,3,0
434,1.851,68.43,25.28,352,1607,91.2,5.59,67.59,76.71,126.66393000000001,0,0
435,2.02,52.78,16.55,34,1103,50.76,6.27,60.72,58.85,106.6156,0,0
436,3.232,70.22,17.2,405,2830,60.38,7.64,70.68,65.19,226.95104,2,0
437,2.254,65.3,24.46,618,1994,89.01,6.41,82.32,62.62,147.18619999999999,1,0
438,0.614,52.96,19.78,160,32,80.96,5.66,66.19,46.81,32.51744,0,0
439,2.659,62.05,20.38,690,2318,50.2,3.52,67.73,33.44,164.99094999999997,2,1
440,1.883,52.61,19.43,260,1843,21.81,6.27,69.94,74.25,99.06463,0,0
441,3.874,59.71,28.48,492,2110,90.43,6.44,80.38,55.33,231.31654,4,0
442,2.447,61.23,23.81,505,697,82.91,5.67,70.36,76.3,149.82981,1,1
443,2.352,62.11,21.92,131,1761,55.93,7.46,67.01,50.6,146.08272,0,0
444,3.092,39.79,19.1,28,2371,63.7,4.71,74.2,30.79,123.03068,1,1
445,2.91,52.6,17.36,683,2480,36.34,5.04,73.76,36.98,153.066,2,1
446,2.117,62.33,22.08,504,2492,52.97,5.74,74.47,38.65,131.95261,2,0
447,3.098,56.31,18.16,454,3641,33.06,5.16,67.07,70.2,174.44838,2,0
448,1.826,45.06,19.96,218,1844,36.85,6.53,69.12,31.76,82.27956,0,0
449,2.847,40.81,19.22,77,1586,87.71,6.93,77.92,75.06,116.18607,0,0
450,2.76,69.07,27.12,195,1992,49.0,7.25,74.31,67.99,190.63319999999996,0,1
451,3.215,58.91,22.66,394,1220,85.18,6.95,76.47,47.78,189.39565,0,0
452,2.477,69.56,19.89,499,1170,57.91,5.94,71.9,58.71,172.30012,1,0
453,1.494,59.13,15.91,229,2528,25.66,5.35,77.1,81.27,88.34022,1,0
454,1.028,48.98,26.22,154,1164,48.92,6.54,73.13,33.84,50.35144,0,0
455,2.187,33.44,13.67,179,2741,32.66,5.6,69.45,49.98,73.13327999999998,1,0
456,3.522,56.44,19.71,692,2727,75.49,6.31,76.26,51.51,198.78168,3,0
457,3.659,61.21,28.26,453,3481,92.91,7.04,68.21,82.97,223.96739,4,0
458,2.612,64.47,21.76,713,506,81.05,6.48,79.93,83.64,168.39564000000001,1,1
459,2.691,50.0,19.44,4,1345,82.28,6.69,77.28,76.27,134.54999999999998,0,0
460,3.35,62.08,21.64,329,2822,88.95,5.44,71.01,51.01,207.968,1,0
461,2.156,61.26,20.81,329,1583,82.13,7.94,71.13,78.92,132.07656,0,0
462,3.176,65.61,21.7,289,2401,65.49,4.83,73.07,56.62,208.37736,1,0
463,3.463,56.65,28.85,281,2691,77.14,6.8,71.65,65.42,196.17895,2,0
464,2.519,59.1,23.45,56,3231,53.28,5.45,78.78,81.03,148.87290000000002,1,0
465,1.984,54.46,20.25,23,848,25.66,7.06,69.3,43.64,108.04864,0,0
466,1.485,66.86,19.11,560,971,76.45,7.32,64.31,77.34,99.28710000000001,1,0
467,2.833,52.72,23.79,317,1734,77.73,6.27,71.0,51.96,149.35576,0,0
468,2.079,29.33,12.05,117,1862,37.9,7.74,75.79,77.92,60.977070000000005,0,0
469,4.152,59.41,25.7,250,3306,96.32,6.24,77.83,60.16,246.67032,2,1
470,1.412,52.07,15.82,671,171,24.2,6.8,72.36,43.6,73.52284,1,0
471,3.059,50.21,28.3,336,917,78.88,5.42,69.2,72.1,153.59239000000002,1,0
472,3.186,50.77,31.34,713,3333,97.48,6.96,72.19,36.33,161.75322,3,0
473,0.988,50.12,18.25,116,2255,44.73,4.83,68.37,37.89,49.518559999999994,1,1
474,3.003,59.5,20.58,88,2474,93.0,6.45,60.82,38.15,178.6785,1,1
475,2.768,61.31,18.52,405,933,86.11,6.3,68.01,76.22,169.70608,1,0
476,2.979,41.73,21.26,491,2284,79.53,7.35,74.89,77.92,124.31366999999999,2,0
477,3.011,48.65,28.24,706,1368,96.3,5.66,71.0,61.49,146.48515,2,0
478,2.576,67.72,23.85,335,2682,72.32,9.91,70.66,45.37,174.44672,1,0
479,1.914,55.07,20.79,144,357,59.59,4.44,77.5,51.68,105.40397999999999,0,0
480,1.825,59.03,23.97,389,1059,74.05,6.52,67.12,40.1,107.72975,0,0
481,1.312,45.35,16.15,221,2363,52.95,6.37,67.43,30.21,59.4992,1,0
482,2.305,54.87,16.52,129,2215,45.99,6.61,73.76,76.18,126.47535,1,1
483,1.845,49.37,20.55,63,3072,26.58,5.15,68.39,40.7,91.08765,1,0
484,3.259,51.64,17.33,520,2929,50.24,6.29,68.86,34.35,168.29476,2,0
485,1.1,48.8,14.56,462,82,84.26,5.67,79.43,37.25,53.68,1,0
486,2.823,53.89,17.63,119,356,95.63,8.7,66.93,80.93,152.13147,0,0
487,4.196,77.74,27.35,402,1312,98.01,5.72,69.11,49.98,326.19703999999996,3,1
488,2.438,52.5,18.29,637,3500,36.52,5.69,74.35,65.64,127.995,2,0
489,2.548,64.97,21.57,589,1757,65.71,5.36,71.95,31.72,165.54356,1,0
490,3.186,56.33,18.07,326,3258,66.06,5.2,65.55,59.1,179.46738,1,0
491,2.0,50.72,17.83,41,244,34.08,4.16,80.92,71.07,101.44,0,0
492,2.757,53.27,21.43,457,3516,66.53,6.97,68.29,33.61,146.86539000000002,2,0
493,1.318,66.76,19.45,371,251,49.02,5.18,70.53,46.44,87.98968,0,0
494,3.687,65.42,22.63,663,2956,95.39,5.5,74.77,47.71,241.20354,3,0
495,1.387,48.73,21.86,398,3204,40.42,4.75,82.6,78.8,67.58851,1,0
496,3.2,57.86,19.8,531,1095,86.8,6.73,70.37,66.58,185.15200000000002,1,0
497,2.546,69.76,22.05,380,1118,91.75,6.44,67.59,77.59,177.60896,0,0
498,2.844,36.92,21.15,389,2135,78.87,6.32,74.78,50.65,105.00048,1,0
499,2.028,56.63,19.09,228,2643,37.17,4.96,82.45,62.51,114.84564,1,0
500,2.712,59.07,18.25,289,464,40.83,6.43,72.93,58.48,160.19784,0,0
501,2.961,55.36,20.7,213,887,97.69,5.68,70.91,45.19,163.92095999999998,0,0
502,2.013,54.36,17.63,332,2760,26.07,5.84,73.96,53.23,109.42667999999999,1,0
503,2.094,58.6,19.34,685,2953,29.37,5.63,61.66,43.47,122.7084,2,0
504,2.657,51.68,24.46,246,586,98.29,4.46,69.15,30.89,137.31376,0,0
505,4.608,66.59,23.34,333,3250,82.15,8.76,63.79,83.25,306.84672,2,0
506,2.322,62.99,19.79,681,3167,79.71,6.99,70.31,82.69,146.26278000000002,2,0
507,3.06,52.04,19.47,108,3171,32.82,6.04,69.81,75.33,159.2424,1,0
508,2.578,57.48,21.9,182,900,59.12,6.5,59.01,39.6,148.18344,0,0
509,3.971,66.19,17.97,355,2452,87.26,8.84,73.59,31.11,262.84049,2,1
510,2.35,73.97,12.49,294,610,46.31,7.33,75.21,40.78,173.8295,0,0
511,1.844,58.87,14.28,245,741,35.42,6.27,70.98,77.94,108.55628,0,0
512,2.122,59.67,14.4,560,286,20.88,4.86,64.4,38.43,126.61974,1,0
513,2.763,60.0,12.31,359,1814,69.8,5.54,78.59,42.84,165.78,0,0
514,2.882,70.22,21.82,262,2605,43.5,3.77,81.79,68.02,202.37404,1,0
515,3.506,49.0,21.04,344,749,89.09,5.95,74.53,56.26,171.79399999999998,1,0
516,1.997,42.14,8.14,638,704,42.68,6.72,70.23,65.97,84.15358,1,0
517,1.61,56.2,12.47,708,1032,32.13,6.58,70.16,60.97,90.48200000000001,1,1
518,2.377,66.43,21.26,175,745,96.84,7.21,74.3,61.49,157.90411,0,0
519,3.614,40.15,17.7,28,3045,97.18,5.85,73.02,78.0,145.10209999999998,2,0
520,1.881,58.01,24.26,22,644,74.8,6.91,74.14,41.98,109.11681,0,0
521,2.589,59.83,23.27,320,1038,94.27,7.43,74.46,37.66,154.89987,0,0
522,1.323,60.26,19.81,452,1136,32.95,3.16,68.07,52.27,79.72398,1,0
523,2.473,59.36,14.76,36,763,56.83,6.43,68.05,59.4,146.79728,0,0
524,2.078,39.99,21.35,365,3437,36.33,8.36,70.63,56.97,83.09922,1,0
525,1.425,48.22,16.39,287,788,58.3,5.73,74.14,59.69,68.7135,0,0
526,2.156,54.55,21.52,671,1791,83.29,3.31,64.26,56.74,117.6098,1,0
527,2.616,66.72,24.37,434,2079,87.59,5.4,71.07,58.48,174.53952,2,0
528,1.385,55.35,15.52,304,974,20.33,3.53,71.6,81.26,76.65975,0,0
529,2.477,51.44,22.57,422,1735,51.16,5.25,69.73,32.74,127.41687999999999,1,0
530,2.682,62.39,23.16,97,646,99.53,5.03,79.25,81.79,167.32998,0,0
531,2.799,49.62,18.97,342,1777,67.15,7.29,78.44,62.3,138.88638,0,0
532,2.075,71.35,20.4,237,98,43.7,6.87,74.1,32.63,148.05125,0,0
533,2.741,60.12,23.43,130,1619,51.12,6.42,81.11,32.94,164.78892,0,0
534,1.005,61.64,18.82,283,1351,45.81,7.43,76.04,61.43,61.94819999999999,0,0
535,1.611,68.09,24.67,460,1299,55.81,5.38,72.53,67.9,109.69299000000001,1,1
536,2.398,65.05,17.49,419,428,55.56,6.14,69.75,58.62,155.9899,1,0
537,3.071,58.6,21.58,694,3645,60.55,8.74,70.4,54.69,179.96060000000003,2,0
538,2.6,54.97,18.29,197,127,57.16,6.77,74.11,45.24,142.922,0,0
539,1.257,68.17,18.55,503,558,61.29,6.81,69.88,63.36,85.68969,1,0
540,1.274,53.07,14.16,396,402,22.24,4.8,64.16,79.37,67.61118,0,0
541,2.205,47.82,15.9,629,3569,24.35,5.24,70.17,53.23,105.4431,2,0
542,2.266,72.66,14.68,653,1183,49.69,4.79,77.23,68.26,164.64756,1,0
543,2.906,53.94,23.2,509,1590,90.8,8.43,59.45,30.96,156.74964,1,0
544,3.342,46.03,28.04,305,2748,83.27,4.46,79.49,54.75,153.83226000000002,2,0
545,1.541,61.55,19.06,384,212,28.81,6.89,74.71,71.89,94.84854999999999,0,0
546,2.91,51.71,20.19,469,272,59.59,6.79,71.15,76.31,150.4761,1,0
547,3.338,62.42,24.84,580,690,68.37,4.26,73.91,59.54,208.35796000000002,1,1
548,1.953,71.05,20.83,164,2486,58.5,7.46,76.79,61.16,138.76065,1,0
549,3.182,48.98,19.44,628,3572,75.81,5.95,72.58,37.61,155.85435999999999,2,0
550,3.67,62.37,22.86,576,2276,99.78,4.91,77.33,46.25,228.8979,3,1
551,2.689,64.38,18.44,63,3187,27.72,6.21,76.5,66.71,173.11782,1,0
552,2.604,62.39,19.68,194,3222,61.24,5.13,73.09,72.18,162.46356,1,0
553,2.45,55.39,21.96,169,1030,60.99,5.86,66.6,34.51,135.7055,0,0
554,1.324,77.16,23.29,417,696,64.99,5.54,71.27,82.85,102.15984,2,0
555,1.766,52.69,9.68,150,609,33.36,4.78,61.71,82.45,93.05054,0,0
556,2.041,61.35,21.72,216,2905,71.07,4.78,74.24,40.32,125.21535,1,0
557,2.396,65.43,5.96,136,2453,23.55,6.69,70.04,32.49,156.77028,1,0
558,2.435,66.51,22.93,48,3160,79.29,6.68,69.08,48.76,161.95185,1,0
559,2.785,69.33,21.03,330,1865,73.05,6.54,75.55,82.73,193.08405000000002,0,0
560,2.904,48.07,27.85,230,3564,46.43,5.53,65.96,54.37,139.59528,1,1
561,3.474,71.81,31.09,363,3266,99.12,6.55,73.08,47.25,249.46794000000003,2,0
562,2.779,61.17,27.45,152,2956,86.3,5.48,70.57,79.21,169.99143,1,0
563,2.68,51.23,17.78,206,2937,63.16,5.23,71.34,37.38,137.2964,1,0
564,3.442,64.61,18.34,642,478,99.24,8.54,73.93,81.76,222.38762,1,1
565,2.848,62.63,19.12,579,2726,86.41,7.43,81.41,74.49,178.37024,2,0
566,2.468,68.24,25.36,191,3458,31.04,5.14,74.16,51.1,168.41631999999998,1,1
567,2.072,60.47,16.5,116,1087,67.28,4.38,78.82,73.31,125.29384,0,0
568,3.479,52.83,20.42,701,2980,66.47,4.12,79.5,71.59,183.79557,2,0
569,2.579,51.05,17.2,490,1297,72.24,5.46,76.05,61.89,131.65795,1,0
570,2.295,61.11,17.34,354,798,95.26,6.58,62.88,72.98,140.24745,0,0
571,2.688,46.86,22.35,503,2674,59.36,6.24,71.04,57.51,125.95968,2,0
572,1.53,46.9,16.6,159,628,26.19,5.94,66.38,76.33,71.757,0,0
573,3.279,54.97,11.12,308,1772,58.35,6.48,86.77,73.63,180.24662999999998,0,1
574,3.198,56.43,18.68,281,3419,83.02,5.08,67.4,79.85,180.46314,1,1
575,1.175,62.21,19.0,519,597,48.69,7.8,64.23,73.86,73.09675,1,0
576,1.905,46.15,15.3,132,593,22.17,5.48,58.11,80.65,87.91575,0,0
577,3.721,35.61,18.82,352,3443,44.26,6.3,67.42,39.8,132.50481,2,0
578,3.672,46.26,24.98,600,2843,74.57,5.46,73.2,45.25,169.86672,3,1
579,1.292,52.51,11.35,141,1701,26.88,6.14,77.19,54.89,67.84291999999999,0,0
580,2.089,50.57,16.62,86,1497,50.08,8.49,66.68,43.35,105.64073,0,0
581,2.446,44.56,21.35,591,3519,30.65,4.62,78.01,79.32,108.99376000000001,2,0
582,2.647,73.52,18.28,628,2650,58.07,4.74,71.91,39.89,194.60743999999997,2,0
583,2.653,60.32,20.39,310,3317,31.32,4.78,69.8,55.24,160.02896,1,1
584,1.44,52.08,11.36,33,362,28.72,5.39,72.67,58.69,74.9952,0,0
585,2.2,61.13,18.48,389,1950,75.82,5.63,79.16,78.02,134.48600000000002,0,0
586,2.849,51.44,11.46,215,2654,32.64,4.58,72.55,44.25,146.55256,1,0
587,0.976,44.12,7.85,422,159,32.38,5.76,66.1,83.33,43.061119999999995,1,0
588,2.126,65.63,19.05,100,1883,67.4,8.05,74.16,46.06,139.52937999999997,0,0
589,0.857,60.37,17.14,579,231,23.49,5.56,73.64,38.96,51.737089999999995,1,0
590,2.654,37.38,17.87,493,3289,22.64,5.61,71.28,43.95,99.20652,2,0
591,2.63,58.75,25.04,464,2495,54.52,6.46,77.33,78.46,154.5125,2,0
592,2.571,58.7,16.57,368,712,49.21,6.77,60.75,38.38,150.91770000000002,0,0
593,2.087,54.53,12.16,158,1917,63.57,7.78,73.82,31.76,113.80411000000001,0,0
594,1.972,79.74,23.75,676,425,99.48,6.78,75.91,46.04,157.24728,2,0
595,2.415,72.06,16.55,191,2939,54.78,6.04,64.9,59.95,174.0249,1,0
596,2.192,54.7,20.19,263,740,66.08,4.97,64.65,49.62,119.90240000000001,0,0
597,3.211,60.44,14.5,666,2228,93.54,7.32,77.41,38.84,194.07283999999999,2,1
598,1.074,53.4,17.49,29,314,58.65,5.07,77.55,50.03,57.351600000000005,0,0
599,2.8,54.28,23.84,90,601,82.49,5.27,79.08,68.09,151.98399999999998,0,0
600,2.441,50.94,24.65,548,3578,63.89,6.37,68.69,53.99,124.34453999999998,2,0
601,2.158,62.36,19.81,264,1426,70.98,8.06,73.06,61.5,134.57288,0,0
602,3.367,77.29,21.78,417,474,94.6,7.32,74.14,82.09,260.23543,2,0
603,0.757,65.06,15.38,417,2563,20.06,5.66,63.03,71.15,49.250420000000005,2,0
604,2.889,68.15,20.85,595,757,92.08,5.24,73.1,74.21,196.88535,1,0
605,2.754,38.26,23.05,446,2163,59.82,7.92,72.96,45.84,105.36804,2,0
606,2.402,43.23,19.13,306,2961,68.54,6.12,75.87,58.13,103.83846,1,0
607,2.323,65.42,17.94,395,2503,56.0,5.71,69.26,48.95,151.97066,1,0
608,2.701,68.45,11.28,531,923,40.87,6.57,78.5,56.65,184.88345,1,0
609,2.904,57.28,18.75,272,887,25.28,5.22,72.72,36.15,166.34112,0,0
610,3.406,58.4,21.16,123,834,95.61,5.55,81.04,58.52,198.9104,0,0
611,3.884,69.26,16.56,350,2317,69.91,5.41,76.39,58.92,269.00584000000003,2,1
612,2.674,67.97,26.84,719,2463,89.88,5.61,73.62,61.62,181.75178,2,1
613,1.305,63.53,18.4,80,1915,43.26,4.58,65.85,42.9,82.90665,0,0
614,2.095,39.59,15.09,125,1473,42.24,4.44,65.43,42.18,82.94105000000002,0,0
615,2.374,59.52,20.82,716,254,46.86,7.14,80.14,50.22,141.30048000000002,1,1
616,1.353,69.61,17.93,597,3054,38.48,6.69,76.16,59.57,94.18233,2,0
617,2.071,60.65,14.31,84,2419,59.84,5.11,70.6,48.52,125.60615000000001,1,0
618,2.644,68.43,27.5,152,2340,94.9,7.52,70.14,68.84,180.92892000000003,1,1
619,2.791,61.59,17.93,497,405,90.09,6.77,73.39,62.18,171.89769,1,0
